0.27,-0.742,10.475
0.088,-0.528,9.102
0.422,-0.133,8.235
0.826,0.227,8.049
0.977,0.599,8.487
1.185,0.72,9.256
1.363,0.488,9.851
1.227,0.054,10.331
0.944,-0.294,11.061
0.706,-0.476,11.697
0.638,-0.449,12.004
1.036,-0.238,12.184
1.327,-0.027,12.222
1.008,0.195,12.003
1.07,0.126,11.714
1.493,0.328,11.966
3.11,0.168,13.101
2.877,0.214,14.737
0.993,-0.071,15.172
-0.638,-0.997,13.247
-1.301,-1.289,10.113
-0.99,-1.087,7.777
-0.464,-0.388,6.921
0.293,0.613,7.555
1.665,1.579,8.951
3.016,2.199,9.939
3.504,1.957,9.978
2.86,1.115,9.842
1.141,0.35,9.409
-0.246,-0.136,8.958
-1.004,-0.233,8.481
-1.152,-0.069,8.228
-0.966,0.364,8.5
-0.534,0.881,9.138
0.045,1.317,9.835
0.66,1.492,10.304
0.742,1.394,10.472
0.12,1.134,10.26
-0.842,0.955,10.179
-1.387,1.039,10.587
-1.304,1.208,10.93
-1.131,1.458,10.914
-1.266,1.914,10.78
-0.209,1.971,10.729
1.55,1.532,11.469
1.792,1.312,14.526
1.891,0.263,16.534
0.933,-1.062,15.765
-0.388,-1.982,13.83
-1.116,-2.322,11.264
-1.117,-1.893,9.184
-1.012,-1.25,8.034
-0.502,-0.501,8.061
-0.014,0.235,8.809
0.481,0.392,9.8
0.452,0.195,10.414
0.19,-0.093,10.268
-0.311,-0.192,9.616
-0.491,-0.033,9.233
-0.371,0.309,9.297
-0.128,0.677,9.401
-0.03,0.99,9.359
-0.069,1.174,9.181
-0.197,1.292,9.212
-0.226,1.443,9.57
0.08,1.444,10.058
0.369,1.299,10.362
0.64,1.129,10.537
0.887,0.957,10.637
0.791,0.908,10.77
0.873,0.733,10.811
0.888,0.658,10.762
0.75,1.064,10.553
1.195,1.249,10.649
1.34,1.512,10.871
1.849,1.083,10.933
2.031,0.169,11.116
0.769,-0.396,11.997
-0.631,-0.824,12.269
-1.412,-1.132,11.315
-1.402,-0.987,9.773
-0.813,-0.65,8.758
-0.311,0.009,8.681
0.718,0.65,9.449
1.678,0.972,10.655
1.989,1.051,11.698
1.716,0.54,11.35
0.645,0.022,10.058
-0.563,-0.018,8.894
-1.17,0.281,8.317
-1.123,0.752,8.56
-0.642,1.063,9.166
-0.165,1.3,9.729
0.074,1.507,9.96
0.209,1.504,10.141
0,1.369,10.469
-0.572,1.075,10.837
-1.132,0.765,11.106
-1.292,0.601,11.137
-0.866,0.62,11.058
-0.372,0.658,11.316
-0.391,0.918,12.159
-0.342,0.855,12.343
-0.357,0.676,11.426
0.37,0.33,11.184
0.983,0.156,12.938
0.728,-0.018,15.092
-0.249,-0.601,14.658
-1.18,-1.061,11.689
-1.275,-1.029,8.654
