0.716,2.451,12.082
1.307,2.474,12.344
1.082,2.459,12.148
0.463,2.302,11.8
-0.398,1.877,11.387
-0.921,1.694,10.865
-0.861,2.093,10.119
-0.26,3.4,9.019
-0.107,3.775,8.031
-0.015,2.468,9.994
-0.429,0.182,15.118
-1.234,-1.731,19.901
-0.983,-2.551,18.803
-0.607,-1.924,13.706
0.396,-0.172,8.879
1.563,1.471,5.319
1.739,2.035,3.379
0.119,1.742,3.08
-2.324,1.765,4.011
-2.525,1.126,5.597
-0.976,-0.114,7.823
-1.256,0.001,10.746
-0.205,0.548,13.059
2.511,2.147,14.338
4.76,2.835,14.374
3.438,2.729,13.065
0.849,1.828,11.306
-1.22,0.888,9.884
-2.488,0.325,8.98
-2.861,0.127,8.377
-2.273,0.439,7.738
-1.716,0.869,8.426
-0.423,1.228,9.888
0.908,1.813,11.231
2.558,2.349,12.674
3.606,2.314,13.493
2.732,1.747,13.47
0.235,1.501,12.464
-1.432,1.916,9.026
-4.236,-1.451,7.842
-3.767,-3.167,10.779
-1.308,-3.618,17.303
0.195,-3.155,19.421
1.964,-1.181,15.281
4.516,0.926,9.385
2.703,0.502,3.918
0.154,0.082,1.451
-1.012,0.929,1.982
-1.232,1.458,4.559
-1.938,-0.103,7.609
-0.422,-2.285,11.868
-1.862,-1.535,14.945
-0.967,-0.243,15.869
1.623,0.839,14.706
3.236,1.52,13.168
2.091,1.467,12.12
0.64,0.658,11.253
-0.037,0.12,10.139
-0.625,0.079,8.953
-1.221,0.397,7.891
-1.472,0.858,7.447
-0.964,1.146,8.092
-0.222,1.605,9.622
0.402,2.021,10.996
1.194,2.13,11.791
1.545,2.27,12.24
1.654,2.771,12.552
0.904,3.167,11.49
-0.237,1.959,10.255
-2.303,0.012,10.981
-2.989,-1.631,14.372
-2.112,-2.29,16.787
-1.356,-1.83,16.405
-0.539,-0.502,13.341
0.293,0.603,8.773
-0.064,0.865,5.235
-1.452,1.128,3.964
-2.551,1.034,4.083
-1.962,0.32,5.954
-1.507,0,8.496
-1.432,0.164,10.586
-0.306,1.484,11.367
1.398,2.606,10.665
2.025,2.841,10.175
0.976,2.465,10.189
-0.637,1.702,10.263
-1.709,0.845,9.95
-2.338,0.56,9.582
-2.274,0.691,9.4
-1.829,1.01,9.788
-1.192,1.648,10.271
-0.248,2.381,10.904
0.739,2.75,11.578
1.055,2.708,12.09
0.423,2.194,12.317
-0.695,1.265,12.132
-1.893,0.823,11.449
-2.282,1.425,10.214
-1.698,2.278,8.778
-1.171,1.589,9.196
-0.677,-0.469,12.433
-0.421,-2.323,17.114
-0.136,-2.64,18.936
1.386,-2.144,16.383
1,-0.78,11.986
0.029,-0.56,7.085
-1.537,-0.093,3.075
-2.293,0.712,0.957
-1.659,1.471,2.05
-1.102,0.932,6.411
-1.28,0.21,10.786
-1.32,0.283,13.774
-0.071,1.146,14.568
1.462,2.062,13.329
0.97,2.177,11.39
-0.811,1.471,10.102
-2.031,0.738,9.659
-2.462,0.587,9.705
-1.996,0.911,9.853
-1.111,1.467,9.735
-0.197,2.126,9.743
0.214,2.461,10.138
-0.078,2.545,10.706
-0.124,2.78,11.121
0.36,3.115,11.003
0.899,4.032,10.393
0.381,4.629,8.952
-1.522,2.044,8.326
-3.499,-0.912,11.608
-4.147,-2.392,15.957
-3.62,-2.266,17.58
-1.856,-0.274,14.598
0.917,2.16,9.627
2.546,3.122,5.935
1.147,2.874,4.347
-1.494,1.633,4.674
-2.572,0.268,6.311
-2.411,-0.005,8.781
-1.371,0.664,10.665
-0.069,1.861,11.428
0.866,2.611,10.912
-0.069,2.661,10.052
-1.714,2.132,9.445
-3.138,1.653,9.153
-3.769,1.563,8.956
-3.382,1.876,9.175
-2.573,2.363,10.041
-1.928,2.35,11.078
-1.315,2.198,11.77
-0.564,1.94,12.762
-0.259,1.722,13.494
-0.572,1.742,12.543
-0.933,1.697,10.618
-1.123,2.18,9.258
-0.827,3.247,8.617
-0.68,2.954,8.372
-0.732,1.667,10.024
-0.885,-0.622,14.224
-1.348,-2.125,18.36
-0.495,-2.985,17.735
-0.409,-3.219,13.775
-0.153,-2.21,9.938
1.237,0.269,6.697
2.519,1.688,3.98
2.668,2.515,2.575
2.187,2.411,4.437
0.47,0.523,8.886
-1.556,-0.953,13.556
-1.749,-1.466,15.903
-1.123,-0.481,14.307
-0.409,0.845,11.028
0.234,1.343,9.227
-0.072,1.274,8.743
-0.419,0.966,9.113
-0.216,0.816,9.582
0.214,0.977,9.928
0.789,1.353,10.117
1.208,1.856,10.248
1.167,2.01,10.517
0.571,1.882,11.046
-0.059,1.883,11.204
-0.679,1.753,11.003
-0.957,1.661,10.585
-0.482,2.047,10.522
1.049,3.804,10.882
1.872,5.351,10.211
0.557,2.965,10.682
-2.173,0.055,14.252
-3.096,-1.948,18.021
-2.92,-2.281,18.072
-1.837,-1.251,12.701
-0.444,0.006,8.134
-0.278,0.954,5.34
-1.171,1.31,4.091
-2.206,1.499,3.457
-2.341,1.651,4.865
-2.52,0.575,7.457
-1.942,-0.244,10.29
-0.344,0.738,13.172
3.406,2.217,15.302
4.643,2.686,15.522
1.635,2.293,12.589
-0.644,1.016,9.373
-2.757,0.431,7.004
-3.14,0.604,5.406
-2.157,1.459,5.014
-0.607,2.312,6.4
0.952,3.018,8.586
2.234,3.111,10.713
2.169,2.893,12.25
1.548,2.577,12.515
0.74,2.218,12.081
0.294,2.117,11.708
0.173,2.288,11.426
-0.029,3.034,10.46
-0.68,2.687,9.908
-1.673,1.733,10.815
-1.463,-1.294,14.59
-1.725,-3.254,18.78
-1.344,-4.041,19.863
-0.428,-2.901,14.976
1.142,-0.068,7.917
1.742,1.413,2.415
0.959,2.638,-0.352
1.417,2.847,-0.037
0.189,1.291,4.036
-0.696,0.36,10.764
-0.063,0.242,16.536
1.212,1.179,18.086
1.045,1.496,14.288
0.104,0.968,11.121
-1.331,0.661,9.481
-2.5,0.563,8.261
-2.871,0.778,7.286
-2.195,1.308,6.986
-1.275,1.666,7.903
-0.45,1.881,9.209
0.131,1.992,10.395
0.397,2.043,11.229
0.428,2.263,11.828
0.001,2.087,11.514
-0.672,1.664,10.531
-0.803,1.443,10.381
0.337,2.769,10.968
0.891,4.483,10.482
1.021,3.728,12.031
-1.284,0.619,14.781
-2.365,-2.127,17.699
-2.123,-2.9,17.536
-1.743,-2.027,13.272
-0.141,0.258,8.778
1.13,2.489,5.272
0.319,2.465,3.547
-1.631,1.705,3.412
-1.938,0.347,4.48
-1.221,-0.639,7.337
-0.539,-0.629,10.997
1.161,0.176,14.052
4.217,2.145,15.427
4.191,2.803,13.918
1.374,1.879,11.12
-0.902,0.651,9.409
-2.902,0.027,8.513
-3.045,0.058,8.206
-1.978,0.667,9.135
-0.772,1.277,10.283
0.13,1.727,10.51
0.345,1.626,10.201
0.293,1.272,10.059
0.731,1.335,10.796
0.884,1.436,11.669
0.938,1.672,11.54
0.501,1.633,11.075
0.33,1.375,11.027
0.528,1.795,10.863
0.723,1.918,9.468
-1.117,-0.227,9.608
-1.282,-2.386,12.611
0.022,-3.07,16.688
0.777,-2.758,18.02
0.997,-1.823,14.438
1.094,-0.584,9.162
0.452,0.067,5.498
-0.974,0.447,3.449
-1.086,0.907,3.317
0.16,0.841,6.707
0.393,0.299,11.344
0.039,-0.484,15.296
-0.13,-0.499,16.887
-0.216,-0.237,14.075
-0.619,0.176,10.261
-0.172,0.919,7.902
0.293,1.259,7.385
0.532,1.375,8.305
0.653,1.322,9.108
0.368,1.181,9.354
0.156,1.224,9.654
0.055,1.466,10.235
-0.076,1.599,11.084
-0.675,1.432,12.145
-0.729,1.253,12.876
-0.781,1.223,12.277
-0.922,1.473,11.495
-0.168,2.307,10.96
0.461,3.098,11.065
0.956,4.391,10.055
-0.843,3.513,8.045
-2.105,0.329,10.4
-1.954,-1.814,15.696
-0.949,-2.125,18.788
0.073,-1.195,16.602
0.749,0.407,11.002
0.993,0.869,6.813
-0.466,0.808,4.746
-1.391,0.725,4.077
-0.605,0.366,4.797
-0.019,-0.06,7.332
0.221,-0.847,10.409
-0.34,-1.376,12.808
-1.008,-1.201,13.046
-0.928,0.135,11.114
2.15,4.21,8.827
3.157,3.568,8.219
0.695,2.351,9.677
-0.496,1.015,11.024
-1.697,0.247,11.611
-2.268,0.018,11.675
-2.245,0.478,10.914
-2.102,0.991,10.049
-1.989,1.306,10.009
-1.542,1.765,10.14
-0.863,2.244,10.421
-0.403,2.472,10.269
-0.348,2.405,9.884
-0.437,2.145,9.986
-0.021,2.035,10.586
0.472,1.836,11.179
0.707,1.509,12.133
2.079,3.485,12.661
4.534,6.762,9.94
3.089,4.799,7.379
