0.173,0.609,9.878
0.1,0.667,9.897
0.014,0.729,9.909
-0.1,0.776,9.976
-0.173,0.838,10.015
-0.251,0.893,10.01
-0.296,0.941,10
-0.334,0.996,9.999
-0.403,1.029,10.005
-0.488,1.048,10.024
-0.61,1.051,10.053
-0.728,1.028,10.097
-0.815,1.021,10.158
-0.873,0.965,10.231
-0.886,0.942,10.298
-0.882,0.933,10.353
-0.857,0.919,10.389
-0.829,0.886,10.393
-0.785,0.886,10.375
-0.745,0.883,10.377
-0.661,0.904,10.366
-0.576,0.937,10.33
-0.504,0.972,10.311
-0.435,0.963,10.299
-0.374,0.996,10.336
-0.35,1.052,10.403
-0.382,1.095,10.403
-0.435,1.149,10.43
-0.411,1.163,10.514
-0.267,1.326,10.694
-0.095,1.636,10.948
0.029,2.021,11.085
0.052,2.344,11.149
-0.063,2.506,11.126
-0.331,2.561,11.051
-0.645,2.503,10.997
-1.05,2.397,10.965
-1.466,2.272,10.965
-1.863,2.128,11.109
-2.153,1.946,11.322
-2.286,1.675,11.703
-2.318,1.341,12.18
-2.247,0.965,12.614
-2.076,0.596,13.046
-1.807,0.195,13.409
-1.53,-0.167,13.689
-1.169,-0.535,13.939
-0.728,-0.834,14.14
-0.37,-0.982,14.309
0.033,-1.108,14.301
0.441,-1.187,14.271
0.862,-1.193,14.182
1.281,-1.154,14.021
1.596,-1.092,13.764
1.765,-0.987,13.527
1.776,-0.891,13.272
1.685,-0.736,13.026
1.502,-0.634,12.812
1.224,-0.526,12.588
0.91,-0.437,12.367
0.605,-0.362,12.184
0.299,-0.301,12.081
-0.045,-0.255,11.947
-0.392,-0.22,11.827
-0.706,-0.2,11.746
-0.957,-0.203,11.687
-1.148,-0.219,11.612
-1.274,-0.236,11.587
-1.36,-0.237,11.527
-1.388,-0.248,11.475
-1.398,-0.245,11.388
-1.39,-0.26,11.258
-1.307,-0.25,11.091
-1.201,-0.21,10.947
-1.14,-0.148,10.699
-1.11,-0.069,10.425
-1.087,0.018,10.169
-1.058,0.06,9.93
-1.062,0.163,9.805
-0.983,0.304,9.744
-0.916,0.37,9.693
-1.015,0.395,9.584
-1.131,0.393,9.547
-1.162,0.423,9.537
-1.178,0.514,9.541
-1.227,0.549,9.548
-1.252,0.573,9.559
-1.196,0.578,9.591
-1.085,0.553,9.637
-0.937,0.536,9.665
-0.763,0.528,9.682
-0.562,0.516,9.665
-0.376,0.469,9.681
-0.18,0.43,9.659
0.043,0.39,9.651
0.24,0.321,9.638
0.382,0.265,9.614
0.574,0.205,9.576
0.734,0.139,9.562
0.869,0.073,9.534
0.995,0.042,9.555
1.082,0.021,9.625
1.165,-0.018,9.66
1.24,-0.023,9.712
1.292,-0.006,9.739
1.277,0,9.719
1.259,0.012,9.708
1.179,0,9.684
1.081,0.017,9.707
0.932,0.03,9.727
0.766,0.097,9.736
0.603,0.181,9.732
0.479,0.268,9.711
0.373,0.345,9.659
0.293,0.424,9.592
0.165,0.482,9.516
0.013,0.502,9.463
-0.065,0.528,9.431
-0.125,0.56,9.425
-0.104,0.598,9.406
-0.076,0.61,9.385
-0.034,0.622,9.382
0.026,0.594,9.384
0.069,0.535,9.442
0.088,0.456,9.503
0.113,0.364,9.629
0.118,0.29,9.761
0.108,0.202,9.894
0.099,0.116,10.083
0.038,0.048,10.254
0.013,0.004,10.377
-0.015,-0.057,10.475
0,-0.108,10.53
-0.037,-0.124,10.559
-0.074,-0.143,10.506
-0.115,-0.146,10.494
-0.145,-0.109,10.454
-0.153,-0.053,10.352
-0.178,0.016,10.214
-0.161,0.052,10.112
-0.18,0.134,9.98
-0.303,0.192,9.884
-0.377,0.244,9.755
-0.437,0.326,9.621
-0.485,0.412,9.553
-0.478,0.52,9.497
-0.559,0.618,9.406
-0.619,0.675,9.309
-0.675,0.712,9.218
-0.724,0.755,9.169
-0.819,0.814,9.2
-0.717,0.835,9.303
-0.788,0.807,9.303
-0.902,0.688,9.29
-0.905,0.62,9.347
-0.83,0.498,9.474
-0.74,0.394,9.638
-0.705,0.31,9.827
-0.651,0.175,9.981
-0.667,0.045,10.235
-0.642,-0.03,10.426
-0.528,-0.118,10.545
-0.401,-0.164,10.56
-0.338,-0.183,10.567
-0.351,-0.115,10.524
-0.391,-0.027,10.46
-0.464,0.048,10.383
-0.541,0.168,10.279
-0.645,0.283,10.183
-0.71,0.413,10.068
-0.79,0.545,9.945
-0.88,0.669,9.884
-0.952,0.77,9.858
-1.019,0.887,9.808
-1.101,1,9.803
-1.178,1.109,9.827
-1.252,1.219,9.881
-1.292,1.326,9.909
-1.339,1.456,9.95
-1.313,1.568,9.976
-1.294,1.69,10.017
-1.253,1.803,9.982
-1.211,1.855,9.918
-1.119,1.935,9.887
-1.036,1.99,9.881
-0.99,2.093,9.884
-0.919,2.177,9.895
-0.802,2.238,9.97
-0.662,2.374,10.098
-0.502,2.479,10.219
-0.306,2.671,10.352
-0.053,2.85,10.458
