0.716,2.451,12.082
1.08,2.51,12.332
1.307,2.474,12.344
1.238,2.468,12.289
1.082,2.459,12.148
0.835,2.407,11.965
0.463,2.302,11.8
0.037,2.108,11.618
-0.398,1.877,11.387
-0.736,1.703,11.156
-0.921,1.694,10.865
-0.982,1.832,10.519
-0.861,2.093,10.119
-0.529,2.674,9.696
-0.26,3.4,9.019
-0.202,3.904,8.305
-0.107,3.775,8.031
-0.101,3.286,8.635
-0.015,2.468,9.994
-0.01,1.367,12.167
-0.429,0.182,15.118
-0.955,-0.91,18.069
-1.234,-1.731,19.901
-1.283,-2.214,20.23
-0.983,-2.551,18.803
-0.783,-2.468,16.352
-0.607,-1.924,13.706
-0.107,-1.131,11.24
0.396,-0.172,8.879
1.011,0.693,6.896
1.563,1.471,5.319
1.754,1.972,4.167
1.739,2.035,3.379
1.317,1.797,3.046
0.119,1.742,3.08
-1.195,1.764,3.424
-2.324,1.765,4.011
-3.036,1.678,4.799
-2.525,1.126,5.597
-1.363,0.248,6.535
-0.976,-0.114,7.823
-1.169,-0.082,9.339
-1.256,0.001,10.746
-0.887,0.112,12.059
-0.205,0.548,13.059
0.872,1.362,13.889
2.511,2.147,14.338
3.975,2.625,14.524
4.76,2.835,14.374
4.643,2.856,13.907
3.438,2.729,13.065
1.999,2.384,12.172
0.849,1.828,11.306
-0.199,1.321,10.496
-1.22,0.888,9.884
-2.006,0.553,9.382
-2.488,0.325,8.98
-2.812,0.174,8.69
-2.861,0.127,8.377
-2.605,0.175,7.994
-2.273,0.439,7.738
-2.145,0.709,7.88
-1.716,0.869,8.426
-1.03,0.991,9.16
-0.423,1.228,9.888
0.245,1.51,10.539
0.908,1.813,11.231
1.768,2.071,11.964
2.558,2.349,12.674
3.178,2.458,13.22
3.606,2.314,13.493
3.519,2.052,13.579
2.732,1.747,13.47
1.512,1.49,13.154
0.235,1.501,12.464
-0.712,1.956,11.032
-1.432,1.916,9.026
-2.578,0.338,7.563
-4.236,-1.451,7.842
-4.73,-2.445,8.98
-3.767,-3.167,10.779
-2.414,-3.742,13.887
